Name,IATA code,UN code,Time zone,Latitude,Longitude,Country
COPIAPO,CPO,CPO,America/Santiago,-27.15,-70.46667,Chile
CAPE RODNEY,CPN,CPN,Pacific/Port_Moresby,-10.18333,148.3667,Papua New Guinea
COMPTON,CPM,CPM,America/Los_Angeles,33.9,-118.2167,United States
CHAPARRAL,CPL,CPL,America/Bogota,3.7,-75.75,Colombia
CAPE ORFORD,CPI,CPI,Pacific/Port_Moresby,-5.43333,152.0833,Papua New Guinea
Sanibel,SBP,SBP,America/Los_Angeles,26.26,-82.02,United States
COPENHAGEN,CPH,CPH,Europe/Copenhagen,55.61806,12.65611,Denmark
CARMEN DE PATAGONES,CPG,CPG,America/Cordoba,-40.8,-62.98333,Argentina
CEPU,CPF,,Asia/Jakarta,-7.18333,111.5333,Indonesia
CAMPECHE,CPE,CPE,America/Mexico_City,19.83333,-90.51667,Mexico
COOBER PEDY,CPD,CPD,Australia/Adelaide,-29.05,134.75,Australia
TRES ESQUINAS,TQS,TQS,America/Bogota,0.73333,-75.23333,Colombia
SAN MARTIN LOS ANDES,CPC,CPC,America/Cordoba,-40.08333,-71.13333,Argentina
CAPURGANA,CPB,CPB,America/Bogota,8.63333,-77.33333,Colombia
SAN DOMINO (TREMITI ISLANDS),TQR,TQR,Europe/Rome,42.11667,15.5,Italy
Megara,,MGR,Europe/Athens,37.59,23.21,Greece
HARPER,CPA,CPA,Africa/Monrovia,4.38333,-7.7,Liberia
TREPELL,TQP,,Australia/Brisbane,-21.835,140.8881,Australia
TALOQAN,TQN,TQN,Asia/Kabul,36.76667,69.53333,Afghanistan
MOULTRIE,MGR,MGR,America/New_York,31.08333,-83.8,United States
Dunkeswell,,DKW,Europe/London,50.51,-3.12,United Kingdom
DOCKER RIVER,DKV,DKV,Australia/Darwin,-24.86667,129.1167,Australia
UMEA,UME,UME,Europe/Stockholm,63.8,20.28333,Sweden
DIKSON,DKS,DKS,Asia/Krasnoyarsk,73.51667,80.36667,Russian Federation
DAKAR,DKR,DKR,Africa/Dakar,14.75,-17.5,Senegal
UMBA,UMC,UMC,Pacific/Port_Moresby,-7.01667,145.9667,Papua New Guinea
PUNTA DE MAISI,UMA,UMA,America/Havana,20.25,-74.15,Cuba
DUNKIRK,DKK,DKK,America/New_York,42.48333,-79.33333,United States
ULIASTAI,ULZ,ULZ,Asia/Shanghai,45.51667,116.9667,Mongolia
DUNK ISLAND,DKI,DKI,Australia/Brisbane,-17.93333,146.1667,Australia
ULYANOVSK,ULY,ULY,Europe/Moscow,54.35,48.38333,Russian Federation
ULUSABA,ULX,ULX,Africa/Johannesburg,-24.78333,31.35,South Africa
GULU,ULU,ULU,Africa/Kampala,2.78333,32.3,Uganda
Chatillon,,CIR,Europe/Paris,45.52,4.36,France
MULATOS,ULS,ULS,America/Bogota,8.65,-76.75,Colombia
De Kalb,,DKB,America/Chicago,33.3,-94.36,United States
TULUA,ULQ,ULQ,America/Bogota,4.1,-76.23333,Colombia
Yuma,,UM2,America/Phoenix,40.07,-102.43,United States
KATSINA,DKA,,Africa/Lagos,13.00028,7.68333,Nigeria
Allendorf,,ADO,Europe/Berlin,51.02,8.4,Germany
QUILPIE,ULP,ULP,Australia/Brisbane,-26.63333,144.3,Australia
ULAANGOM,ULO,ULO,Asia/Hovd,49.96667,92.03333,Mongolia
ULAANBAATAR,ULN,ULN,Asia/Ulaanbaatar,47.85,106.7667,Mongolia
NEW ULM,ULM,ULM,America/Chicago,44.31667,-94.5,United States
Kitgum,,KGM,Africa/Kampala,3.17,32.52,Uganda
MULL,ULL,ULL,Europe/London,56.41667,-6.33333,United Kingdom
LENSK,ULK,,Asia/Yakutsk,60.71667,114.8167,Russian Federation
BARREIRAS,BRA,BRA,America/Fortaleza,-12.05,-45,Brazil
ULITHI,ULI,ULI,Pacific/Truk,9.96667,139.6667,"Micronesia, Federated States of"
AL ULA,ULH,,Asia/Riyadh,26.48972,38.10528,Saudi Arabia
UNION ISLAND,UNI,UNI,America/St_Vincent,12.61667,-61.43333,Saint Vincent and the Grenadines
DELISSAVILLE,DLV,DLV,Australia/Darwin,-12.41667,130.3333,Australia
KIUNGA,UNG,UNG,Pacific/Port_Moresby,-6.11667,141.2833,Papua New Guinea
Ardmore,,DM6,America/Chicago,40,-75.17,United States
DALI,DLU,DLU,Asia/Chongqing,25.66667,100.3167,China
QACHA&#39;S NEK,UNE,UNE,Africa/Maseru,-30.1,28.7,Lesotho
KUNDUZ,UND,UND,Asia/Kabul,36.65,68.88333,Afghanistan
THE DALLES,DLS,DLS,America/Los_Angeles,45.6,-121.1667,United States
UNGUIA,UNC,UNC,America/Bogota,8.03333,-77.08333,Colombia
Darlington,,DLP,America/New_York,,,United States
ILHA COMANDATUBA/UNA,UNA,UNA,America/Fortaleza,-15.35333,-38.99722,Brazil
DILLON,DLN,DLN,America/Denver,45.21667,-112.6333,United States
DALAMAN,DLM,DLM,Europe/Istanbul,36.71667,28.78333,Turkey
DILLON,DLL,DLL,America/Chicago,34.41667,-79.36667,United States
DULKANINNA,DLK,DLK,Australia/Adelaide,-29.01667,139.4667,Australia
DA LAT,DLI,DLI,Asia/Saigon,11.75,108.3667,Viet Nam
SUMY,UMY,UMY,Europe/Kiev,50.93333,34.78333,Ukraine
DULUTH,DLH,DLH,America/Chicago,46.83333,-92.18333,United States
DILLINGHAM,DLG,DLG,America/Anchorage,59.06667,-158.4667,United States
Laughlin Air Force Base,DLF,LFB,America/Chicago,29.21,-100.48,United States
UMUARAMA,UMU,UMU,America/Sao_Paulo,-23.75,-53.33333,Brazil
DOLE,DLE,DLE,Europe/Paris,47.04278,5.435,France
UMIAT,UMT,UMT,America/Anchorage,69.36667,-152.1333,United States
UST-MAYA,UMS,,Asia/Yakutsk,60.35611,134.4347,Russian Federation
DALIAN,DLC,DLC,Asia/Chongqing,38.96667,121.55,China
WOOMERA,UMR,UMR,Australia/Adelaide,-31.16667,136.8333,Australia
D&#39;ALBERTIS,DLB,DLB,Asia/Makassar,-8.45,118.7667,Papua New Guinea
DOUALA,DLA,DLA,Africa/Douala,4.01667,9.71667,Cameroon
SUMMIT,UMM,UMM,America/Anchorage,63.33333,-149.1333,United States
QUINCE MIL,UMI,UMI,America/Lima,-13.26667,-70.63333,Peru
Athens,,QAH,America/New_York,44.55,-69.43,United States
DIMAPUR,DMU,DMU,Asia/Calcutta,25.9,93.73333,India
DIAMANTINO,DMT,DMT,America/Campo_Grande,-14.41667,-56.45,Brazil
DHAMAR,DMR,DMR,Asia/Aden,14.53333,44.43333,Yemen
MORUROA ATOLL,UOA,,null,-21.81028,-138.8169,French Polynesia
SEDALIA,DMO,DMO,America/Chicago,38.83333,-93.41667,United States
DEMING,DMN,DMN,America/Denver,32.26667,-107.75,United States
DAMMAM,DMM,DMM,Asia/Riyadh,26.47056,49.79833,Saudi Arabia
Youngstown,,YUT,America/New_York,41,-75.54,United States
Damblain,,DMI,Europe/Paris,48.06,5.39,France
VOLGODONSK,VLK,VLK,Europe/Moscow,47.68333,42.08333,Russian Federation
TONGOA ISLAND,TGH,TGH,Pacific/Efate,-16.83333,168.6667,Vanuatu
JUNEAU,UNU,UNU,America/Chicago,43.4,-88.7,United States
DOOMADGEE,DMD,DMD,Australia/Brisbane,-18,138.8333,Australia
UNST,UNT,UNT,Europe/London,60.75,-0.85,United Kingdom
ONDORKHAAN,UNR,UNR,Asia/Ulaanbaatar,47.31667,110.65,Mongolia
TARAZ,DMB,DMB,Asia/Qyzylorda,42.9,71.36667,Kazakhstan
Del Mar,DMA,DMA,America/Phoenix,,,United States
RANONG,UNN,UNN,Asia/Bangkok,9.85,98.61667,Thailand
UNALAKLEET,UNK,UNK,America/Anchorage,63.88333,-160.7833,United States
DALANZADGAD,DLZ,DLZ,Asia/Ulaanbaatar,43.78333,104.4833,Mongolia
DILLON S BAY,DLY,DLY,Pacific/Efate,-18.7,169.15,Vanuatu
DENIZLI,DNZ,DNZ,Europe/Istanbul,37.76667,29.1,Turkey
DINDER,DNX,DNX,Africa/Addis_Ababa,12,35.5,Sudan
Petersburg,,UPG,America/New_York,39.15,-74.43,United States
DANVILLE,DNV,DNV,America/Chicago,40.2,-87.58333,United States
DINANGAT,DNU,DNU,Pacific/Port_Moresby,-6.15,146.6667,Papua New Guinea
DENISON,DNS,DNS,America/Chicago,41.98333,-95.38333,United States
DINARD ST MALO,DNR,DNR,Europe/Paris,48.58778,-2.08,France
DENILIQUIN,DNQ,DNQ,Australia/Sydney,-35.55,144.95,Australia
DANG,DNP,DNP,Asia/Katmandu,28.11667,82.31667,Nepal
DIANOPOLIS,DNO,DNO,America/Fortaleza,-11.61667,-46.85,Brazil
DALTON,DNN,DNN,America/New_York,34.71667,-84.86667,United States
DENHAM,DNM,DNM,Australia/Perth,-25.91667,113.5333,Australia
DNIPROPETROVSK,DNK,DNK,Europe/Kiev,48.45,34.98333,Ukraine
WAD MADANI,DNI,DNI,Africa/Khartoum,14.38333,33.53333,Sudan
OXFORD,UOX,UOX,America/Chicago,34.38333,-89.53333,United States
DUNHUANG,DNH,DNH,Asia/Chongqing,40.2,94.68333,China
DOOGAN,DNG,,Australia/Perth,-15.38333,126.3,Australia
Chilecito,,CHO,America/Cordoba,-29.1,-67.3,Argentina
DERNA,DNF,,Africa/Tripoli,32.55,22.76667,Libya
CHARLOTTESVILLE,CHO,CHO,America/New_York,38.13333,-78.45,United States
DUNDEE,DND,DND,Europe/London,56.45,-3.01667,United Kingdom
SEWANEE,UOS,UOS,America/Chicago,35.06667,-85.91667,United States
DUNBAR,DNB,DNB,Australia/Brisbane,-16.08333,142.4167,Australia
Kadena,,DNA,Asia/Tokyo,,,Japan
BUOL,UOL,UOL,Asia/Makassar,1.16667,121.4333,Indonesia
Guidonia,,UID,Europe/Rome,42.01,12.45,Italy
Abilene,,ABZ,America/Chicago,,,United States
DARGAVILLE,DGR,DGR,Pacific/Auckland,-35.93333,173.8667,New Zealand
QUIBDO,UIB,UIB,America/Bogota,5.68333,-76.63333,Colombia
DAUGAVPILS,DGP,DGP,Europe/Moscow,55.93333,29.68333,Latvia
DURANGO,DGO,DGO,America/Mexico_City,24,-104.6667,Mexico
DAHLGREN,DGN,DGN,Asia/Shanghai,37.5,77.46667,United States
DUGONG BEACH LODGE,DGK,,Africa/Maputo,-22.17722,35.42333,Mozambique
Leeds,,ZBW,Europe/London,51.14,0.37,United Kingdom
DOUGLAS LAKE,DGF,DGF,TimeZoneNotFound,10,-120.1833,Canada
MUDGEE,DGE,DGE,Australia/Sydney,-32.78333,149.1667,Australia
DALGARANGA GOLD MINE,DGD,,Australia/Perth,-27.81806,117.3014,Australia
DEGEH BUR,DGC,,Africa/Addis_Ababa,8.23333,43.58333,Ethiopia
DANGRIGA,DGA,DGA,America/Belize,17.18333,-88.58333,Belize
DALLAS FORT WORTH,DFW,FWT,America/Chicago,32.89583,-97.03722,United States
UHERSKE HRADISTE,UHE,UHE,Europe/Prague,49.02944,17.43972,Czech Republic
UJAE ISLAND,UJE,UJE,Pacific/Majuro,9.08333,165.6667,Marshall Islands
DALHART,DHT,DHT,America/Chicago,36.06667,102.5167,United States
DEN HELDER,DHR,DHR,Europe/Amsterdam,52.91667,4.76667,Netherlands
DOTHAN,DHN,DHN,America/Chicago,31.31667,-85.45,United States
DHARAMSALA,DHM,DHM,Asia/Calcutta,17.38333,78.46667,India
DHALA,DHL,DHL,Asia/Aden,13.73333,44.71667,Yemen
UTICA,UIZ,UIZ,America/New_York,43.1,-75.25,United States
DHANGARHI,DHI,DHI,Asia/Katmandu,28.25,80.66667,Nepal
DURHAM DOWNS,DHD,DHD,Australia/Brisbane,-27.06667,141.9167,Australia
JALUIT ISLAND,UIT,UIT,Pacific/Majuro,5.83333,169.6167,Marshall Islands
QUIRINDI,UIR,UIR,Australia/Sydney,-31.5,150.5167,Australia
DEER HARBOR,DHB,DHB,America/Los_Angeles,48.62083,-123.0031,United States
QUOIN HILL,UIQ,UIQ,Pacific/Efate,-17.55,168.4167,Vanuatu
DHAHRAN,DHA,DHA,Asia/Riyadh,26.26667,50.16667,Saudi Arabia
QUIMPER,UIP,UIP,Europe/Paris,47.975,-4.16778,France
QUITO,UIO,UIO,America/Guayaquil,-0.11333,-78.35861,Ecuador
QUINCY,UIN,UIN,America/Chicago,39.93333,-91.18333,United States
FORKS,UIL,UIL,America/Los_Angeles,47.95,-124.5667,United States
Douglas,,DGZ,America/New_York,,,United States
UST ILIMSK,UIK,UIK,Asia/Irkutsk,58.13333,102.55,Russian Federation
UTILA,UII,UII,America/Tegucigalpa,16.08333,-86.88333,Honduras
QUI NHON,UIH,UIH,Asia/Saigon,13.76667,109.2167,Viet Nam
DOUGLAS,DGW,DGW,America/Denver,42.75,-105.4,United States
DEDOUGOU,DGU,DGU,Africa/Ouagadougou,12.46667,-3.48333,Burkina Faso
DUMAGUETE,DGT,DGT,Asia/Manila,9.3,123.3,Philippines
DIU,DIU,DIU,Asia/Calcutta,20.71667,70.91667,India
DOLISIE,DIS,DIS,Africa/Brazzaville,-4.21667,12.5,Congo
DIRE DAWA,DIR,DIR,Africa/Addis_Ababa,9.63333,41.86667,Ethiopia
Kobe,,UKB,Asia/Tokyo,34.41,135.1,Japan
DIVINOPOLIS,DIQ,DIQ,America/Campo_Grande,-10.88333,-52.16667,Brazil
DIAPAGA,DIP,DIP,Africa/Ouagadougou,12.05,1.78333,Burkina Faso
UKUNDA,UKA,UKA,Africa/Nairobi,-4.3,39.56667,Kenya
DIOMEDE,DIO,DIO,America/Anchorage,65.75,-168.95,United States
DIEN BIEN PHU,DIN,,Asia/Saigon,21.38333,103,Viet Nam
DIMBOKRO,DIM,DIM,Africa/Abidjan,6.65,-4.7,C��te d&#39;Ivoire
DILI,DIL,DIL,Asia/Dili,-8.33333,125.4167,Timor-Leste
DICKINSON,DIK,DIK,America/Denver,46.8,-102.8,United States
DIJON,DIJ,DIJ,Europe/Paris,47.26583,5.095,France
DEQEN,DIG,DIG,Asia/Chongqing,27.78972,99.67778,China
Diest,,DIE,Europe/Brussels,50.59,5.03,Belgium
Hampton,,UJS,America/New_York,,,United States
DIBRUGARH,DIB,DIB,Asia/Calcutta,27.48333,94.9,India
Geneva,,UJI,America/New_York,,,United States
OLGII,ULG,ULG,Asia/Hovd,48.93333,89.95,Mongolia
DJUPIVOGUR,DJU,DJU,Atlantic/Reykjavik,64.79,-14.02278,Iceland
SULE,ULE,ULE,Pacific/Port_Moresby,-4.96667,151.3167,Papua New Guinea
ULUNDI,ULD,ULD,Africa/Johannesburg,-28.28333,31.43333,South Africa
ULEI,ULB,ULB,Pacific/Efate,-16.33333,168.2833,Vanuatu
SAN JULIAN,ULA,ULA,America/Cordoba,-49.3,-67.75,Argentina
DALOA,DJO,DJO,Africa/Abidjan,6.41667,-6.46667,C��te d&#39;Ivoire
DELTA JUNCTION,DJN,DJN,America/Anchorage,64.03333,-145.6833,United States
DJAMBALA,DJM,DJM,Africa/Brazzaville,-2.53333,14.75,Congo
JAYAPURA,DJJ,DJJ,Asia/Jayapura,-2.58333,140.5167,Indonesia
KYOTO,UKY,UKY,Asia/Tokyo,35,135.75,Japan
UST KUT,UKX,UKX,Asia/Irkutsk,56.85,105.7333,Russian Federation
DJANET,DJG,DJG,Africa/Algiers,24.45,9.5,Algeria
DJERBA,DJE,DJE,Africa/Tunis,33.88333,10.78333,Tunisia
NUKU,UKU,UKU,Pacific/Port_Moresby,-3.68333,142.4667,Papua New Guinea
QUAKERTOWN,UKT,UKT,America/New_York,40.43333,-75.33333,United States
SEVASTOPOL,UKS,,Europe/Kiev,44.69167,33.57667,Ukraine
JAMBI,DJB,DJB,Asia/Jakarta,-1.63333,103.6333,Indonesia
MUKEIRAS,UKR,UKR,Asia/Aden,13.93333,45.68333,Yemen
DJOUGOU,DJA,DJA,Africa/Porto-Novo,9.7,1.66667,Benin
WAUKON,UKN,UKN,America/Chicago,43.26667,-91.48333,United States
UST KAMENOGORSK,UKK,UKK,Asia/Qyzylorda,50.03333,82.5,Kazakhstan
Diepholz,,DIZ,Europe/Berlin,52.36,8.22,Germany
DIYARBAKIR,DIY,DIY,Europe/Istanbul,37.9,40.2,Turkey
UKIAH,UKI,UKI,America/Los_Angeles,39.11667,-123.2,United States
MUKHAIZNA,UKH,,Asia/Muscat,19.36806,56.4,Oman
DIKWELLA,DIW,DIW,Asia/Colombo,5.99083,80.73333,Sri Lanka
DIVO,DIV,DIV,Africa/Abidjan,5.83333,-5.36667,C��te d&#39;Ivoire
UST-KUYGA,UKG,,Asia/Vladivostok,70.01083,135.6433,Russian Federation
CASTRES,DCM,CAS,Europe/Paris,43.555,2.29056,France
DAHL CREEK,DCK,DCK,America/Anchorage,66.93333,-156.9,United States
DECIMOMANNU,DCI,DCI,Europe/Rome,39.35417,8.9725,Italy
UDAIPUR,UDR,UDR,Asia/Calcutta,24.61667,73.88333,India
UDINE,UDN,UDN,Europe/Rome,46.03194,13.18667,Italy
DALBY,DBY,DBY,Australia/Brisbane,-27.25,151.1667,Australia
UZHHOROD,UDJ,,Europe/Kiev,48.61667,22.28333,Ukraine
UBERLANDIA,UDI,UDI,America/Sao_Paulo,-18.9,-48.25,Brazil
DUBROVNIK,DBV,DBV,Europe/Zagreb,42.56667,18.26667,Croatia
DAMBULLA,DBU,DBU,Asia/Colombo,7.85056,80.65278,Sri Lanka
DEBRE TABOR,DBT,DBT,Africa/Addis_Ababa,11.96667,38,Ethiopia
UDEN,UDE,UDE,Europe/Amsterdam,51.65,5.7,Netherlands
DUBOIS,DBS,DBS,America/Denver,44.16667,-112.2333,United States
DUBUQUE,DBQ,DBQ,America/Chicago,42.4,-90.71667,United States
UNDARA,UDA,UDA,Australia/Sydney,-35.41667,149.0833,Australia
DEBEPARE,DBP,DBP,Pacific/Port_Moresby,-6.28333,141.9,Papua New Guinea
DUBBO,DBO,DBO,Australia/Sydney,-32.21667,148.5667,Australia
UFA,UFA,UFA,Asia/Yekaterinburg,54.73333,55.93333,Russian Federation
DELTA DOWNS,DDN,DDN,Australia/Brisbane,-16.91667,141.3,Australia
DODOIMA,DDM,DDM,Pacific/Port_Moresby,-8.75,147.45,Papua New Guinea
DANDONG,DDG,DDG,Asia/Chongqing,40.2,124.25,China
Uetersen,,UET,Europe/Berlin,,,Germany
WAUKESHA,UES,UES,America/Chicago,43.01667,-88.2,United States
DODGE CITY,DDC,DDC,America/Chicago,37.76667,-99.96667,United States
KUMEJIMA,UEO,UEO,Asia/Tokyo,26.36667,126.7167,Japan
URENGOY,UEN,,Asia/Yekaterinburg,65.96667,78.36667,Russian Federation
Uelzen,,UEL,Europe/Berlin,52.58,10.33,Germany
DAOCHENG,DCY,,Asia/Shanghai,29.31667,100.06,China
DECATUR,DCU,DCU,America/Chicago,34.6,-86.98333,United States
DUNCAN TOWN,DCT,DCT,America/Nassau,22.18333,-75.73333,Bahamas
QUEENSTOWN,UEE,UEE,Australia/Melbourne,-42,145.5,Australia
Deland,,DD5,America/New_York,27.59,-81.43,United States
DECATUR,DCR,DEU,America/New_York,40.83333,-84.93333,United States
BULGAN,UGA,UGA,Asia/Ulaanbaatar,48.75,103.5667,Mongolia
DEPARIJO,DEP,DEP,Asia/Calcutta,17.38333,78.46667,India
DENVER,DEN,DEN,America/Denver,39.83278,-104.6575,United States
DEMBI DOLO,DEM,DEM,Africa/Addis_Ababa,8.55,34.86667,Ethiopia
DELHI,DEL,DEL,Asia/Calcutta,28.56667,77.11667,India
DENIS ISLAND,DEI,DEI,Indian/Mahe,-3.8,55.66667,Seychelles
Midland,,YML,America/Chicago,38.35,-77.43,United States
DECORAH,DEH,DEH,America/Chicago,43.31667,-91.83333,United States
DEZFUL,DEF,DEF,Asia/Tehran,32.43333,48.38333,"Iran, Islamic Republic of"
YUZHNO KURILSK,DEE,DEE,Asia/Tokyo,44.03056,145.8556,Russian Federation
DEHRA DUN,DED,DED,Asia/Calcutta,30.31667,78.03333,India
DECATUR,DEC,DEC,America/Chicago,39.83333,-88.86667,United States
DEBRECEN,DEB,DEB,Europe/Budapest,47.48889,21.61528,Hungary
DERA GHAZI KHAN,DEA,DEA,Asia/Karachi,30.08333,70.73333,Pakistan
DADU,DDU,DDU,Asia/Karachi,26.73333,67.78333,Pakistan
DRUMDUFF,DFP,DFP,Australia/Brisbane,-16,143.0333,Australia
DEFIANCE,DFI,DFI,America/New_York,41.28333,-84.36667,United States
BILOGAI,UGU,UGU,Asia/Jayapura,-3.73333,137.0333,Indonesia
UMNUGOBITOUR,UGT,,Asia/Ulaanbaatar,43.75278,104.1278,Mongolia
UGASHIK,UGS,UGS,America/Anchorage,57.53333,-157.4,United States
UIGE,UGO,UGO,Africa/Luanda,-7.58333,14.98333,Angola
WAUKEGAN,UGN,UGN,America/Chicago,42.35,-87.83333,United States
DEIR EZ ZOR,DEZ,DEZ,Asia/Damascus,35.33333,40.15,Syrian Arab Republic
UGANIK,UGI,UGI,America/Anchorage,57.88333,-153.5,United States
Deurne,,DEU,Europe/Amsterdam,,,Netherlands
DESROCHES ISLAND,DES,DES,Indian/Mahe,-4.98333,55.01667,Seychelles
DERIM,DER,DER,Pacific/Port_Moresby,-6.1,146.8167,Papua New Guinea
MALELANE,LLE,LLE,Africa/Johannesburg,-25.46667,31.56667,South Africa
URGENCH,UGC,UGC,Asia/Samarkand,41.66667,60.53333,Uzbekistan
NEVIS,NEV,NEV,America/St_Kitts,17.16667,-62.58333,Saint Kitts and Nevis
UAXACTUN,UAX,UAX,America/Guatemala,17.38333,-89.66667,Guatemala
SAMBURU,UAS,UAS,Africa/Nairobi,0.46667,37.56667,Kenya
SAN JUAN,UAQ,UAQ,America/Cordoba,-31.55,-68.51667,Argentina
UA POU,UAP,UAP,Pacific/Marquesas,-9.35,-140.05,French Polynesia
LUAU,UAL,UAL,Africa/Luanda,-10.78333,20.5,Angola
NARSARSUAQ,UAK,UAK,America/Godthab,61.13333,-45.36667,Greenland
SUAI,UAI,,Asia/Dili,-9.3,125.2833,Timor-Leste
UA HUKA,UAH,UAH,Pacific/Marquesas,-8.93333,-139.55,French Polynesia
Kluang,,UAG,Asia/Kuala_Lumpur,2.02,103.19,Malaysia
MOUNT AUE,UAE,UAE,Pacific/Port_Moresby,-6.23333,144.65,Papua New Guinea
SAN LUIS RIO COLORADO,UAC,UAC,America/Hermosillo,32.45,-114.8,Mexico
DAMASCUS,DAM,DAM,Asia/Damascus,33.48333,36.23333,Syrian Arab Republic
DAKHLA OASIS,DAK,DAK,Africa/Cairo,25.41472,28.99917,Egypt
DATHINA,DAH,DAH,Asia/Aden,13.86667,46.13333,Yemen
DAGGETT,DAG,DAG,America/Los_Angeles,34.85,-116.7833,United States
DAUP,DAF,DAF,Pacific/Port_Moresby,-4.73333,144.95,Papua New Guinea
KALUMBURU,UBU,UBU,Australia/Perth,-14.41667,126.6667,Australia
UBATUBA,UBT,UBT,America/Sao_Paulo,-23.43333,-45.06667,Brazil
DA NANG,DAD,DAD,Asia/Saigon,16.03333,108.1833,Viet Nam
COLUMBUS,UBS,UBS,America/Chicago,33.5,-88.45,United States
DHAKA,DAC,DAC,Asia/Dhaka,23.76667,90.38333,Bangladesh
UBRUB,UBR,UBR,Asia/Jayapura,-3.66667,140.85,Indonesia
DAYTONA BEACH,DAB,DAB,America/New_York,29.18333,-81.05,United States
FORT BELVOIR,DAA,DAA,America/New_York,38.71528,-77.18139,United States
UBON RATCHATHANI,UBP,UBP,Asia/Bangkok,15.23333,104.8667,Thailand
UBE,UBJ,UBJ,Asia/Tokyo,33.96667,131.3333,Japan
BUIN,UBI,UBI,Pacific/Port_Moresby,-6.71667,155.7,Papua New Guinea
MABUIAG ISLAND,UBB,UBB,Australia/Brisbane,-9.95,142.1833,Australia
Albany,,UBA,America/New_York,,,United States
DUBLIN,DBN,DBN,America/New_York,32.55,-82.98333,United States
DEBRE MARCOS,DBM,DBM,Africa/Addis_Ababa,10.28333,37.76667,Ethiopia
Deblin,,DBL,Europe/Warsaw,51.33,21.49,Poland
KALPITIYA,DBK,,Asia/Colombo,8.26528,79.76,Sri Lanka
UNION CITY,UCY,UCY,America/Chicago,36.41667,-89.05,United States
WESTPORT,WSZ,WSZ,Pacific/Auckland,-41.73333,171.5833,New Zealand
UKHTA,UCT,UCT,Europe/Moscow,63.56667,53.8,Russian Federation
DHANBAD,DBD,DBD,Asia/Calcutta,23.8,86.45,India
DABAH,DBB,DBB,Africa/Cairo,30.92444,28.46139,Egypt
DALBANDIN,DBA,DBA,Asia/Karachi,28.88333,64.43333,Pakistan
BUCHANAN,UCN,UCN,Africa/Monrovia,5.9,-10.08333,Liberia
LUTSK,UCK,UCK,Europe/Kiev,50.75,25.33333,Ukraine
DARWAZ,DAZ,DAZ,Asia/Dushanbe,38.46667,70.88333,Afghanistan
DAYTON,DAY,DAY,America/New_York,39.9,-84.21667,United States
DAZHOU,DAX,DAX,Asia/Chongqing,31.3,107.5,China
ORENBURG,REN,REN,Asia/Yekaterinburg,51.78333,55.11667,Russian Federation
Ramat David,,DAV,Asia/Jerusalem,32.41,35.12,Israel
DARU,DAU,DAU,Pacific/Port_Moresby,-9.08333,143.2,Papua New Guinea
EUNICE,UCE,UCE,America/Chicago,30.5,-92.41667,United States
DATONG,DAT,DAT,Asia/Chongqing,36.93333,101.6667,China
GREAT BEAR LAKE,DAS,DAS,America/Los_Angeles,42.18333,-119.7,Canada
YUCCA FLAT,UCC,UCC,America/Los_Angeles,37.61667,-114.5167,United States
DAR ES SALAAM,DAR,DAR,Africa/Dar_es_Salaam,-6.88333,39.2,"Tanzania, United Republic of"
UTICA,UCA,UCA,America/New_York,43.15,-75.38333,United States
DARCHULA,DAP,DAP,Asia/Katmandu,29.66667,80.5,Nepal
DANVILLE,DAN,DAN,America/New_York,36.56667,-79.35,United States
QUELIMANE,UEL,UEL,Africa/Maputo,-17.86667,36.85,Mozambique
LAMIDANDA,LDN,LDN,Asia/Katmandu,27.3,86.75,Nepal
Coburg,,COB,Europe/Berlin,,,Germany
Kakamega,,KAK,Africa/Nairobi,0.16,34.44,Kenya
VAL-D&#39;ISERE,VAZ,VAZ,Europe/Paris,45.45,6.98333,France
VARDO,VAW,VAO,Europe/Oslo,70.35,31.03333,Norway
VAVA&#39;U,VAV,VAV,Pacific/Tongatapu,-18.6,-174,Tonga
VATUKOULA,VAU,VAU,Pacific/Fiji,-17.5,177.8333,Fiji
VATOMANDRY,VAT,VAT,Indian/Antananarivo,-19.28333,48.83333,Madagascar
SIVAS,VAS,VAS,Europe/Istanbul,39.76667,37.01667,Turkey
VARNA,VAR,VAR,Europe/Sofia,43.23194,27.825,Bulgaria
VALPARAISO,VAP,VAP,America/Santiago,-33.05,-71.41667,Chile
SUAVANAO,VAO,VAO,Pacific/Guadalcanal,-7.56667,158.7333,Solomon Islands
VAN,VAN,VAN,Europe/Istanbul,38.45,43.31667,Turkey
MAAMIGILI ISLAND,VAM,,Indian/Maldives,3.47056,72.84528,Maldives
VALENCA,VAL,VAL,America/Fortaleza,-13.36667,-39.06667,Brazil
CHEVAK,VAK,VAK,America/Anchorage,61.51667,-165.5833,United States
VANIMO,VAI,VAI,Pacific/Port_Moresby,-2.68333,141.3,Papua New Guinea
VALLEGRANDE,VAH,VAH,America/La_Paz,-18.48333,-64.1,"Bolivia, Plurinational State of"
VARGINHA,VAG,VAG,America/Sao_Paulo,-21.55,-45.43333,Brazil
VALENCE,VAF,VAF,Europe/Paris,44.91556,4.96861,France
VARRELBUSCH,VAC,VAC,Europe/Berlin,52.91667,8.05,Germany
YAVARATE,VAB,VAB,America/Bogota,1.11667,-70.75,Colombia
VAASA,VAA,VAA,Europe/Helsinki,63.05,21.76667,Finland
DIXIE,DXD,DXD,Australia/Brisbane,-15.16667,143.6667,Australia
